P1 work time,P2 work time,P1 crit time,P2 crit time,P1 inc,P2 inc,time
0.00050, 0.00090, 0.00090, 0.00090, 2.00000, 5.00000, 0.115189
0.00050, 0.00090, 0.00090, 0.00090, 3.00000, 5.00000, 0.124951
0.00050, 0.00090, 0.00090, 0.00090, 4.00000, 5.00000, 0.133473
0.00050, 0.00090, 0.00090, 0.00090, 5.00000, 5.00000, 0.141920
0.00090, 0.00010, 0.00010, 0.00010, 1.00000, 1.00000, 0.104974
0.00090, 0.00010, 0.00010, 0.00010, 2.00000, 1.00000, 0.119598
0.00090, 0.00010, 0.00010, 0.00010, 3.00000, 1.00000, 0.123792
0.00090, 0.00010, 0.00010, 0.00010, 4.00000, 1.00000, 0.130131
0.00090, 0.00010, 0.00010, 0.00010, 5.00000, 1.00000, 0.138656
0.00090, 0.00010, 0.00010, 0.00010, 1.00000, 2.00000, 0.105831
0.00090, 0.00010, 0.00010, 0.00010, 2.00000, 2.00000, 0.115873
0.00090, 0.00010, 0.00010, 0.00010, 3.00000, 2.00000, 0.128496
0.00090, 0.00010, 0.00010, 0.00010, 4.00000, 2.00000, 0.129728
0.00090, 0.00010, 0.00010, 0.00010, 5.00000, 2.00000, 0.140450
0.00090, 0.00010, 0.00010, 0.00010, 1.00000, 3.00000, 0.111481
0.00090, 0.00010, 0.00010, 0.00010, 2.00000, 3.00000, 0.119040
0.00090, 0.00010, 0.00010, 0.00010, 3.00000, 3.00000, 0.126604
0.00090, 0.00010, 0.00010, 0.00010, 4.00000, 3.00000, 0.132736
0.00090, 0.00010, 0.00010, 0.00010, 5.00000, 3.00000, 0.143077
0.00090, 0.00010, 0.00010, 0.00010, 1.00000, 4.00000, 0.108669
0.00090, 0.00010, 0.00010, 0.00010, 2.00000, 4.00000, 0.115678
0.00090, 0.00010, 0.00010, 0.00010, 3.00000, 4.00000, 0.124794
0.00090, 0.00010, 0.00010, 0.00010, 4.00000, 4.00000, 0.126225
0.00090, 0.00010, 0.00010, 0.00010, 5.00000, 4.00000, 0.134257
0.00090, 0.00010, 0.00010, 0.00010, 1.00000, 5.00000, 0.106594
0.00090, 0.00010, 0.00010, 0.00010, 2.00000, 5.00000, 0.113939
0.00090, 0.00010, 0.00010, 0.00010, 3.00000, 5.00000, 0.126712
0.00090, 0.00010, 0.00010, 0.00010, 4.00000, 5.00000, 0.132519
0.00090, 0.00010, 0.00010, 0.00010, 5.00000, 5.00000, 0.139985
0.00090, 0.00010, 0.00010, 0.00050, 1.00000, 1.00000, 0.121788
0.00090, 0.00010, 0.00010, 0.00050, 2.00000, 1.00000, 0.125267
0.00090, 0.00010, 0.00010, 0.00050, 3.00000, 1.00000, 0.126112
0.00090, 0.00010, 0.00010, 0.00050, 4.00000, 1.00000, 0.144506
0.00090, 0.00010, 0.00010, 0.00050, 5.00000, 1.00000, 0.148543
0.00090, 0.00010, 0.00010, 0.00050, 1.00000, 2.00000, 0.122246
0.00090, 0.00010, 0.00010, 0.00050, 2.00000, 2.00000, 0.128839
0.00090, 0.00010, 0.00010, 0.00050, 3.00000, 2.00000, 0.139443
0.00090, 0.00010, 0.00010, 0.00050, 4.00000, 2.00000, 0.143300
0.00090, 0.00010, 0.00010, 0.00050, 5.00000, 2.00000, 0.149440
0.00090, 0.00010, 0.00010, 0.00050, 1.00000, 3.00000, 0.118620
0.00090, 0.00010, 0.00010, 0.00050, 2.00000, 3.00000, 0.123098
0.00090, 0.00010, 0.00010, 0.00050, 3.00000, 3.00000, 0.135979
0.00090, 0.00010, 0.00010, 0.00050, 4.00000, 3.00000, 0.146737
0.00090, 0.00010, 0.00010, 0.00050, 5.00000, 3.00000, 0.153518
0.00090, 0.00010, 0.00010, 0.00050, 1.00000, 4.00000, 0.120943
0.00090, 0.00010, 0.00010, 0.00050, 2.00000, 4.00000, 0.130539
0.00090, 0.00010, 0.00010, 0.00050, 3.00000, 4.00000, 0.139050
0.00090, 0.00010, 0.00010, 0.00050, 4.00000, 4.00000, 0.146732
0.00090, 0.00010, 0.00010, 0.00050, 5.00000, 4.00000, 0.146071
0.00090, 0.00010, 0.00010, 0.00050, 1.00000, 5.00000, 0.121444
0.00090, 0.00010, 0.00010, 0.00050, 2.00000, 5.00000, 0.128448
0.00090, 0.00010, 0.00010, 0.00050, 3.00000, 5.00000, 0.137321
0.00090, 0.00010, 0.00010, 0.00050, 4.00000, 5.00000, 0.144134
0.00090, 0.00010, 0.00010, 0.00050, 5.00000, 5.00000, 0.149817
0.00090, 0.00010, 0.00010, 0.00090, 1.00000, 1.00000, 0.137153
0.00090, 0.00010, 0.00010, 0.00090, 2.00000, 1.00000, 0.137487
0.00090, 0.00010, 0.00010, 0.00090, 3.00000, 1.00000, 0.150264
0.00090, 0.00010, 0.00010, 0.00090, 4.00000, 1.00000, 0.161057
0.00090, 0.00010, 0.00010, 0.00090, 5.00000, 1.00000, 0.164954
0.00090, 0.00010, 0.00010, 0.00090, 1.00000, 2.00000, 0.128484
0.00090, 0.00010, 0.00010, 0.00090, 2.00000, 2.00000, 0.140856
0.00090, 0.00010, 0.00010, 0.00090, 3.00000, 2.00000, 0.149558
0.00090, 0.00010, 0.00010, 0.00090, 4.00000, 2.00000, 0.156300
0.00090, 0.00010, 0.00010, 0.00090, 5.00000, 2.00000, 0.163926
0.00090, 0.00010, 0.00010, 0.00090, 1.00000, 3.00000, 0.134526
0.00090, 0.00010, 0.00010, 0.00090, 2.00000, 3.00000, 0.139412
0.00090, 0.00010, 0.00010, 0.00090, 3.00000, 3.00000, 0.145136
0.00090, 0.00010, 0.00010, 0.00090, 4.00000, 3.00000, 0.151930
0.00090, 0.00010, 0.00010, 0.00090, 5.00000, 3.00000, 0.161538
0.00090, 0.00010, 0.00010, 0.00090, 1.00000, 4.00000, 0.131597
0.00090, 0.00010, 0.00010, 0.00090, 2.00000, 4.00000, 0.142719
0.00090, 0.00010, 0.00010, 0.00090, 3.00000, 4.00000, 0.147311
0.00090, 0.00010, 0.00010, 0.00090, 4.00000, 4.00000, 0.146858
0.00090, 0.00010, 0.00010, 0.00090, 5.00000, 4.00000, 0.165690
0.00090, 0.00010, 0.00010, 0.00090, 1.00000, 5.00000, 0.128080
0.00090, 0.00010, 0.00010, 0.00090, 2.00000, 5.00000, 0.138487
0.00090, 0.00010, 0.00010, 0.00090, 3.00000, 5.00000, 0.155365
0.00090, 0.00010, 0.00010, 0.00090, 4.00000, 5.00000, 0.155893
0.00090, 0.00010, 0.00010, 0.00090, 5.00000, 5.00000, 0.162838
0.00090, 0.00010, 0.00050, 0.00010, 1.00000, 1.00000, 0.138090
0.00090, 0.00010, 0.00050, 0.00010, 2.00000, 1.00000, 0.150543
0.00090, 0.00010, 0.00050, 0.00010, 3.00000, 1.00000, 0.155569
0.00090, 0.00010, 0.00050, 0.00010, 4.00000, 1.00000, 0.175620
0.00090, 0.00010, 0.00050, 0.00010, 5.00000, 1.00000, 0.182214
0.00090, 0.00010, 0.00050, 0.00010, 1.00000, 2.00000, 0.141689
0.00090, 0.00010, 0.00050, 0.00010, 2.00000, 2.00000, 0.154453
0.00090, 0.00010, 0.00050, 0.00010, 3.00000, 2.00000, 0.160988
0.00090, 0.00010, 0.00050, 0.00010, 4.00000, 2.00000, 0.166178
0.00090, 0.00010, 0.00050, 0.00010, 5.00000, 2.00000, 0.174442
0.00090, 0.00010, 0.00050, 0.00010, 1.00000, 3.00000, 0.144733
0.00090, 0.00010, 0.00050, 0.00010, 2.00000, 3.00000, 0.154837
0.00090, 0.00010, 0.00050, 0.00010, 3.00000, 3.00000, 0.158729
0.00090, 0.00010, 0.00050, 0.00010, 4.00000, 3.00000, 0.171849
0.00090, 0.00010, 0.00050, 0.00010, 5.00000, 3.00000, 0.180768
0.00090, 0.00010, 0.00050, 0.00010, 1.00000, 4.00000, 0.143220
0.00090, 0.00010, 0.00050, 0.00010, 2.00000, 4.00000, 0.152216
0.00090, 0.00010, 0.00050, 0.00010, 3.00000, 4.00000, 0.160254
0.00090, 0.00010, 0.00050, 0.00010, 4.00000, 4.00000, 0.164031
0.00090, 0.00010, 0.00050, 0.00010, 5.00000, 4.00000, 0.178253
0.00090, 0.00010, 0.00050, 0.00010, 1.00000, 5.00000, 0.146893
0.00090, 0.00010, 0.00050, 0.00010, 2.00000, 5.00000, 0.153363
0.00090, 0.00010, 0.00050, 0.00010, 3.00000, 5.00000, 0.163065
0.00090, 0.00010, 0.00050, 0.00010, 4.00000, 5.00000, 0.173290
0.00090, 0.00010, 0.00050, 0.00010, 5.00000, 5.00000, 0.174161
0.00090, 0.00010, 0.00050, 0.00050, 1.00000, 1.00000, 0.158322
0.00090, 0.00010, 0.00050, 0.00050, 2.00000, 1.00000, 0.157703
0.00090, 0.00010, 0.00050, 0.00050, 3.00000, 1.00000, 0.178384
0.00090, 0.00010, 0.00050, 0.00050, 4.00000, 1.00000, 0.191192
0.00090, 0.00010, 0.00050, 0.00050, 5.00000, 1.00000, 0.196618
0.00090, 0.00010, 0.00050, 0.00050, 1.00000, 2.00000, 0.167233
0.00090, 0.00010, 0.00050, 0.00050, 2.00000, 2.00000, 0.168386
0.00090, 0.00010, 0.00050, 0.00050, 3.00000, 2.00000, 0.179132
0.00090, 0.00010, 0.00050, 0.00050, 4.00000, 2.00000, 0.189586
0.00090, 0.00010, 0.00050, 0.00050, 5.00000, 2.00000, 0.188497
0.00090, 0.00010, 0.00050, 0.00050, 1.00000, 3.00000, 0.158586
0.00090, 0.00010, 0.00050, 0.00050, 2.00000, 3.00000, 0.172587
0.00090, 0.00010, 0.00050, 0.00050, 3.00000, 3.00000, 0.176334
0.00090, 0.00010, 0.00050, 0.00050, 4.00000, 3.00000, 0.186033
0.00090, 0.00010, 0.00050, 0.00050, 5.00000, 3.00000, 0.192033
0.00090, 0.00010, 0.00050, 0.00050, 1.00000, 4.00000, 0.158302
0.00090, 0.00010, 0.00050, 0.00050, 2.00000, 4.00000, 0.171404
0.00090, 0.00010, 0.00050, 0.00050, 3.00000, 4.00000, 0.178244
0.00090, 0.00010, 0.00050, 0.00050, 4.00000, 4.00000, 0.184463
0.00090, 0.00010, 0.00050, 0.00050, 5.00000, 4.00000, 0.195492
0.00090, 0.00010, 0.00050, 0.00050, 1.00000, 5.00000, 0.160308
0.00090, 0.00010, 0.00050, 0.00050, 2.00000, 5.00000, 0.170271
0.00090, 0.00010, 0.00050, 0.00050, 3.00000, 5.00000, 0.174057
0.00090, 0.00010, 0.00050, 0.00050, 4.00000, 5.00000, 0.185304
0.00090, 0.00010, 0.00050, 0.00050, 5.00000, 5.00000, 0.195571
0.00090, 0.00010, 0.00050, 0.00090, 1.00000, 1.00000, 0.149265
0.00090, 0.00010, 0.00050, 0.00090, 2.00000, 1.00000, 0.133899
0.00090, 0.00010, 0.00050, 0.00090, 3.00000, 1.00000, 0.145567
0.00090, 0.00010, 0.00050, 0.00090, 4.00000, 1.00000, 0.162660
0.00090, 0.00010, 0.00050, 0.00090, 5.00000, 1.00000, 0.166854
0.00090, 0.00010, 0.00050, 0.00090, 1.00000, 2.00000, 0.123605
0.00090, 0.00010, 0.00050, 0.00090, 2.00000, 2.00000, 0.135089
0.00090, 0.00010, 0.00050, 0.00090, 3.00000, 2.00000, 0.138650
0.00090, 0.00010, 0.00050, 0.00090, 4.00000, 2.00000, 0.143476
0.00090, 0.00010, 0.00050, 0.00090, 5.00000, 2.00000, 0.149439
0.00090, 0.00010, 0.00050, 0.00090, 1.00000, 3.00000, 0.121872
0.00090, 0.00010, 0.00050, 0.00090, 2.00000, 3.00000, 0.126739
0.00090, 0.00010, 0.00050, 0.00090, 3.00000, 3.00000, 0.130693
0.00090, 0.00010, 0.00050, 0.00090, 4.00000, 3.00000, 0.138760
0.00090, 0.00010, 0.00050, 0.00090, 5.00000, 3.00000, 0.143119
0.00090, 0.00010, 0.00050, 0.00090, 1.00000, 4.00000, 0.112379
0.00090, 0.00010, 0.00050, 0.00090, 2.00000, 4.00000, 0.122206
0.00090, 0.00010, 0.00050, 0.00090, 3.00000, 4.00000, 0.128278
0.00090, 0.00010, 0.00050, 0.00090, 4.00000, 4.00000, 0.132418
0.00090, 0.00010, 0.00050, 0.00090, 5.00000, 4.00000, 0.136040
0.00090, 0.00010, 0.00050, 0.00090, 1.00000, 5.00000, 0.104937
0.00090, 0.00010, 0.00050, 0.00090, 2.00000, 5.00000, 0.111461
0.00090, 0.00010, 0.00050, 0.00090, 3.00000, 5.00000, 0.120304
0.00090, 0.00010, 0.00050, 0.00090, 4.00000, 5.00000, 0.131454
0.00090, 0.00010, 0.00050, 0.00090, 5.00000, 5.00000, 0.136101
0.00090, 0.00010, 0.00090, 0.00010, 1.00000, 1.00000, 0.105408
0.00090, 0.00010, 0.00090, 0.00010, 2.00000, 1.00000, 0.105682
0.00090, 0.00010, 0.00090, 0.00010, 3.00000, 1.00000, 0.113110
0.00090, 0.00010, 0.00090, 0.00010, 4.00000, 1.00000, 0.120726
0.00090, 0.00010, 0.00090, 0.00010, 5.00000, 1.00000, 0.127383
0.00090, 0.00010, 0.00090, 0.00010, 1.00000, 2.00000, 0.099089
0.00090, 0.00010, 0.00090, 0.00010, 2.00000, 2.00000, 0.111723
0.00090, 0.00010, 0.00090, 0.00010, 3.00000, 2.00000, 0.112247
0.00090, 0.00010, 0.00090, 0.00010, 4.00000, 2.00000, 0.120117
0.00090, 0.00010, 0.00090, 0.00010, 5.00000, 2.00000, 0.120639
0.00090, 0.00010, 0.00090, 0.00010, 1.00000, 3.00000, 0.102953
0.00090, 0.00010, 0.00090, 0.00010, 2.00000, 3.00000, 0.103047
0.00090, 0.00010, 0.00090, 0.00010, 3.00000, 3.00000, 0.110821
0.00090, 0.00010, 0.00090, 0.00010, 4.00000, 3.00000, 0.119088
0.00090, 0.00010, 0.00090, 0.00010, 5.00000, 3.00000, 0.128669
0.00090, 0.00010, 0.00090, 0.00010, 1.00000, 4.00000, 0.103481
0.00090, 0.00010, 0.00090, 0.00010, 2.00000, 4.00000, 0.109698
0.00090, 0.00010, 0.00090, 0.00010, 3.00000, 4.00000, 0.115074
0.00090, 0.00010, 0.00090, 0.00010, 4.00000, 4.00000, 0.121300
0.00090, 0.00010, 0.00090, 0.00010, 5.00000, 4.00000, 0.131489
0.00090, 0.00010, 0.00090, 0.00010, 1.00000, 5.00000, 0.103619
0.00090, 0.00010, 0.00090, 0.00010, 2.00000, 5.00000, 0.101920
0.00090, 0.00010, 0.00090, 0.00010, 3.00000, 5.00000, 0.108842
0.00090, 0.00010, 0.00090, 0.00010, 4.00000, 5.00000, 0.122813
0.00090, 0.00010, 0.00090, 0.00010, 5.00000, 5.00000, 0.126662
0.00090, 0.00010, 0.00090, 0.00050, 1.00000, 1.00000, 0.114710
0.00090, 0.00010, 0.00090, 0.00050, 2.00000, 1.00000, 0.120320
0.00090, 0.00010, 0.00090, 0.00050, 3.00000, 1.00000, 0.128920
0.00090, 0.00010, 0.00090, 0.00050, 4.00000, 1.00000, 0.128478
0.00090, 0.00010, 0.00090, 0.00050, 5.00000, 1.00000, 0.137722
0.00090, 0.00010, 0.00090, 0.00050, 1.00000, 2.00000, 0.113653
0.00090, 0.00010, 0.00090, 0.00050, 2.00000, 2.00000, 0.115875
0.00090, 0.00010, 0.00090, 0.00050, 3.00000, 2.00000, 0.126237
0.00090, 0.00010, 0.00090, 0.00050, 4.00000, 2.00000, 0.135486
0.00090, 0.00010, 0.00090, 0.00050, 5.00000, 2.00000, 0.142920
0.00090, 0.00010, 0.00090, 0.00050, 1.00000, 3.00000, 0.109146
0.00090, 0.00010, 0.00090, 0.00050, 2.00000, 3.00000, 0.115880
0.00090, 0.00010, 0.00090, 0.00050, 3.00000, 3.00000, 0.124532
0.00090, 0.00010, 0.00090, 0.00050, 4.00000, 3.00000, 0.134746
0.00090, 0.00010, 0.00090, 0.00050, 5.00000, 3.00000, 0.146225
0.00090, 0.00010, 0.00090, 0.00050, 1.00000, 4.00000, 0.111836
0.00090, 0.00010, 0.00090, 0.00050, 2.00000, 4.00000, 0.118388
0.00090, 0.00010, 0.00090, 0.00050, 3.00000, 4.00000, 0.123499
0.00090, 0.00010, 0.00090, 0.00050, 4.00000, 4.00000, 0.132481
0.00090, 0.00010, 0.00090, 0.00050, 5.00000, 4.00000, 0.142688
0.00090, 0.00010, 0.00090, 0.00050, 1.00000, 5.00000, 0.111754
0.00090, 0.00010, 0.00090, 0.00050, 2.00000, 5.00000, 0.118746
0.00090, 0.00010, 0.00090, 0.00050, 3.00000, 5.00000, 0.119261
0.00090, 0.00010, 0.00090, 0.00050, 4.00000, 5.00000, 0.134539
0.00090, 0.00010, 0.00090, 0.00050, 5.00000, 5.00000, 0.142209
0.00090, 0.00010, 0.00090, 0.00090, 1.00000, 1.00000, 0.122857
0.00090, 0.00010, 0.00090, 0.00090, 2.00000, 1.00000, 0.129399
0.00090, 0.00010, 0.00090, 0.00090, 3.00000, 1.00000, 0.138589
0.00090, 0.00010, 0.00090, 0.00090, 4.00000, 1.00000, 0.144761
0.00090, 0.00010, 0.00090, 0.00090, 5.00000, 1.00000, 0.152098
0.00090, 0.00010, 0.00090, 0.00090, 1.00000, 2.00000, 0.125901
0.00090, 0.00010, 0.00090, 0.00090, 2.00000, 2.00000, 0.127783
0.00090, 0.00010, 0.00090, 0.00090, 3.00000, 2.00000, 0.132993
0.00090, 0.00010, 0.00090, 0.00090, 4.00000, 2.00000, 0.146926
0.00090, 0.00010, 0.00090, 0.00090, 5.00000, 2.00000, 0.150955
0.00090, 0.00010, 0.00090, 0.00090, 1.00000, 3.00000, 0.122376
0.00090, 0.00010, 0.00090, 0.00090, 2.00000, 3.00000, 0.126687
0.00090, 0.00010, 0.00090, 0.00090, 3.00000, 3.00000, 0.139247
0.00090, 0.00010, 0.00090, 0.00090, 4.00000, 3.00000, 0.145957
0.00090, 0.00010, 0.00090, 0.00090, 5.00000, 3.00000, 0.153198
0.00090, 0.00010, 0.00090, 0.00090, 1.00000, 4.00000, 0.127289
0.00090, 0.00010, 0.00090, 0.00090, 2.00000, 4.00000, 0.130171
0.00090, 0.00010, 0.00090, 0.00090, 3.00000, 4.00000, 0.136430
0.00090, 0.00010, 0.00090, 0.00090, 4.00000, 4.00000, 0.138079
0.00090, 0.00010, 0.00090, 0.00090, 5.00000, 4.00000, 0.153307
0.00090, 0.00010, 0.00090, 0.00090, 1.00000, 5.00000, 0.127232
0.00090, 0.00010, 0.00090, 0.00090, 2.00000, 5.00000, 0.131287
0.00090, 0.00010, 0.00090, 0.00090, 3.00000, 5.00000, 0.136051
0.00090, 0.00010, 0.00090, 0.00090, 4.00000, 5.00000, 0.145425
0.00090, 0.00010, 0.00090, 0.00090, 5.00000, 5.00000, 0.152981
0.00090, 0.00050, 0.00010, 0.00010, 1.00000, 1.00000, 0.132586
0.00090, 0.00050, 0.00010, 0.00010, 2.00000, 1.00000, 0.134961
0.00090, 0.00050, 0.00010, 0.00010, 3.00000, 1.00000, 0.145132
0.00090, 0.00050, 0.00010, 0.00010, 4.00000, 1.00000, 0.154419
0.00090, 0.00050, 0.00010, 0.00010, 5.00000, 1.00000, 0.159180
0.00090, 0.00050, 0.00010, 0.00010, 1.00000, 2.00000, 0.130441
0.00090, 0.00050, 0.00010, 0.00010, 2.00000, 2.00000, 0.137812
0.00090, 0.00050, 0.00010, 0.00010, 3.00000, 2.00000, 0.145072
0.00090, 0.00050, 0.00010, 0.00010, 4.00000, 2.00000, 0.161086
0.00090, 0.00050, 0.00010, 0.00010, 5.00000, 2.00000, 0.163767
0.00090, 0.00050, 0.00010, 0.00010, 1.00000, 3.00000, 0.128828
0.00090, 0.00050, 0.00010, 0.00010, 2.00000, 3.00000, 0.137128
0.00090, 0.00050, 0.00010, 0.00010, 3.00000, 3.00000, 0.147578
0.00090, 0.00050, 0.00010, 0.00010, 4.00000, 3.00000, 0.158193
0.00090, 0.00050, 0.00010, 0.00010, 5.00000, 3.00000, 0.152480
0.00090, 0.00050, 0.00010, 0.00010, 1.00000, 4.00000, 0.129107
0.00090, 0.00050, 0.00010, 0.00010, 2.00000, 4.00000, 0.124000
0.00090, 0.00050, 0.00010, 0.00010, 3.00000, 4.00000, 0.144099
0.00090, 0.00050, 0.00010, 0.00010, 4.00000, 4.00000, 0.148488
0.00090, 0.00050, 0.00010, 0.00010, 5.00000, 4.00000, 0.163933
0.00090, 0.00050, 0.00010, 0.00010, 1.00000, 5.00000, 0.125462
0.00090, 0.00050, 0.00010, 0.00010, 2.00000, 5.00000, 0.139421
0.00090, 0.00050, 0.00010, 0.00010, 3.00000, 5.00000, 0.145550
0.00090, 0.00050, 0.00010, 0.00010, 4.00000, 5.00000, 0.151812
0.00090, 0.00050, 0.00010, 0.00010, 5.00000, 5.00000, 0.164077
0.00090, 0.00050, 0.00010, 0.00050, 1.00000, 1.00000, 0.144732
0.00090, 0.00050, 0.00010, 0.00050, 2.00000, 1.00000, 0.142793
0.00090, 0.00050, 0.00010, 0.00050, 3.00000, 1.00000, 0.156314
0.00090, 0.00050, 0.00010, 0.00050, 4.00000, 1.00000, 0.156848
0.00090, 0.00050, 0.00010, 0.00050, 5.00000, 1.00000, 0.161619
0.00090, 0.00050, 0.00010, 0.00050, 1.00000, 2.00000, 0.138557
0.00090, 0.00050, 0.00010, 0.00050, 2.00000, 2.00000, 0.151222
0.00090, 0.00050, 0.00010, 0.00050, 3.00000, 2.00000, 0.161812
0.00090, 0.00050, 0.00010, 0.00050, 4.00000, 2.00000, 0.163998
0.00090, 0.00050, 0.00010, 0.00050, 5.00000, 2.00000, 0.173812
0.00090, 0.00050, 0.00010, 0.00050, 1.00000, 3.00000, 0.139710
0.00090, 0.00050, 0.00010, 0.00050, 2.00000, 3.00000, 0.148648
0.00090, 0.00050, 0.00010, 0.00050, 3.00000, 3.00000, 0.145911
0.00090, 0.00050, 0.00010, 0.00050, 4.00000, 3.00000, 0.162616
0.00090, 0.00050, 0.00010, 0.00050, 5.00000, 3.00000, 0.169561
0.00090, 0.00050, 0.00010, 0.00050, 1.00000, 4.00000, 0.138866
0.00090, 0.00050, 0.00010, 0.00050, 2.00000, 4.00000, 0.148928
0.00090, 0.00050, 0.00010, 0.00050, 3.00000, 4.00000, 0.147209
0.00090, 0.00050, 0.00010, 0.00050, 4.00000, 4.00000, 0.170007
0.00090, 0.00050, 0.00010, 0.00050, 5.00000, 4.00000, 0.160163
0.00090, 0.00050, 0.00010, 0.00050, 1.00000, 5.00000, 0.143244
0.00090, 0.00050, 0.00010, 0.00050, 2.00000, 5.00000, 0.147423
0.00090, 0.00050, 0.00010, 0.00050, 3.00000, 5.00000, 0.159703
0.00090, 0.00050, 0.00010, 0.00050, 4.00000, 5.00000, 0.163617
0.00090, 0.00050, 0.00010, 0.00050, 5.00000, 5.00000, 0.173438
0.00090, 0.00050, 0.00010, 0.00090, 1.00000, 1.00000, 0.168783
0.00090, 0.00050, 0.00010, 0.00090, 2.00000, 1.00000, 0.175143
0.00090, 0.00050, 0.00010, 0.00090, 3.00000, 1.00000, 0.185725
0.00090, 0.00050, 0.00010, 0.00090, 4.00000, 1.00000, 0.189078
0.00090, 0.00050, 0.00010, 0.00090, 5.00000, 1.00000, 0.201789
0.00090, 0.00050, 0.00010, 0.00090, 1.00000, 2.00000, 0.169820
0.00090, 0.00050, 0.00010, 0.00090, 2.00000, 2.00000, 0.168249
0.00090, 0.00050, 0.00010, 0.00090, 3.00000, 2.00000, 0.174294
0.00090, 0.00050, 0.00010, 0.00090, 4.00000, 2.00000, 0.183968
0.00090, 0.00050, 0.00010, 0.00090, 5.00000, 2.00000, 0.186044
0.00090, 0.00050, 0.00010, 0.00090, 1.00000, 3.00000, 0.159348
0.00090, 0.00050, 0.00010, 0.00090, 2.00000, 3.00000, 0.175938
0.00090, 0.00050, 0.00010, 0.00090, 3.00000, 3.00000, 0.179153
0.00090, 0.00050, 0.00010, 0.00090, 4.00000, 3.00000, 0.189389
0.00090, 0.00050, 0.00010, 0.00090, 5.00000, 3.00000, 0.193334
0.00090, 0.00050, 0.00010, 0.00090, 1.00000, 4.00000, 0.171306
0.00090, 0.00050, 0.00010, 0.00090, 2.00000, 4.00000, 0.173343
0.00090, 0.00050, 0.00010, 0.00090, 3.00000, 4.00000, 0.183470
0.00090, 0.00050, 0.00010, 0.00090, 4.00000, 4.00000, 0.188714
0.00090, 0.00050, 0.00010, 0.00090, 5.00000, 4.00000, 0.199881
0.00090, 0.00050, 0.00010, 0.00090, 1.00000, 5.00000, 0.158450
0.00090, 0.00050, 0.00010, 0.00090, 2.00000, 5.00000, 0.177100
0.00090, 0.00050, 0.00010, 0.00090, 3.00000, 5.00000, 0.175912
0.00090, 0.00050, 0.00010, 0.00090, 4.00000, 5.00000, 0.192849
0.00090, 0.00050, 0.00010, 0.00090, 5.00000, 5.00000, 0.193994
0.00090, 0.00050, 0.00050, 0.00010, 1.00000, 1.00000, 0.166636
0.00090, 0.00050, 0.00050, 0.00010, 2.00000, 1.00000, 0.173400
0.00090, 0.00050, 0.00050, 0.00010, 3.00000, 1.00000, 0.178986
0.00090, 0.00050, 0.00050, 0.00010, 4.00000, 1.00000, 0.181617
0.00090, 0.00050, 0.00050, 0.00010, 5.00000, 1.00000, 0.194716
0.00090, 0.00050, 0.00050, 0.00010, 1.00000, 2.00000, 0.173941
0.00090, 0.00050, 0.00050, 0.00010, 2.00000, 2.00000, 0.173084
0.00090, 0.00050, 0.00050, 0.00010, 3.00000, 2.00000, 0.186870
0.00090, 0.00050, 0.00050, 0.00010, 4.00000, 2.00000, 0.199947
0.00090, 0.00050, 0.00050, 0.00010, 5.00000, 2.00000, 0.203761
0.00090, 0.00050, 0.00050, 0.00010, 1.00000, 3.00000, 0.176183
0.00090, 0.00050, 0.00050, 0.00010, 2.00000, 3.00000, 0.177527
0.00090, 0.00050, 0.00050, 0.00010, 3.00000, 3.00000, 0.178583
0.00090, 0.00050, 0.00050, 0.00010, 4.00000, 3.00000, 0.192934
0.00090, 0.00050, 0.00050, 0.00010, 5.00000, 3.00000, 0.201686
0.00090, 0.00050, 0.00050, 0.00010, 1.00000, 4.00000, 0.172481
0.00090, 0.00050, 0.00050, 0.00010, 2.00000, 4.00000, 0.182502
0.00090, 0.00050, 0.00050, 0.00010, 3.00000, 4.00000, 0.182228
0.00090, 0.00050, 0.00050, 0.00010, 4.00000, 4.00000, 0.187887
0.00090, 0.00050, 0.00050, 0.00010, 5.00000, 4.00000, 0.205274
0.00090, 0.00050, 0.00050, 0.00010, 1.00000, 5.00000, 0.174242
0.00090, 0.00050, 0.00050, 0.00010, 2.00000, 5.00000, 0.179689
0.00090, 0.00050, 0.00050, 0.00010, 3.00000, 5.00000, 0.184578
0.00090, 0.00050, 0.00050, 0.00010, 4.00000, 5.00000, 0.183022
0.00090, 0.00050, 0.00050, 0.00010, 5.00000, 5.00000, 0.201319
0.00090, 0.00050, 0.00050, 0.00050, 1.00000, 1.00000, 0.154080
0.00090, 0.00050, 0.00050, 0.00050, 2.00000, 1.00000, 0.148292
0.00090, 0.00050, 0.00050, 0.00050, 3.00000, 1.00000, 0.155449
0.00090, 0.00050, 0.00050, 0.00050, 4.00000, 1.00000, 0.152461
0.00090, 0.00050, 0.00050, 0.00050, 5.00000, 1.00000, 0.152539
0.00090, 0.00050, 0.00050, 0.00050, 1.00000, 2.00000, 0.124025
0.00090, 0.00050, 0.00050, 0.00050, 2.00000, 2.00000, 0.128683
0.00090, 0.00050, 0.00050, 0.00050, 3.00000, 2.00000, 0.147779
0.00090, 0.00050, 0.00050, 0.00050, 4.00000, 2.00000, 0.149732
0.00090, 0.00050, 0.00050, 0.00050, 5.00000, 2.00000, 0.163326
0.00090, 0.00050, 0.00050, 0.00050, 1.00000, 3.00000, 0.125213
